index,Aq_sp_Aq107,Aq_sp_Aq135,Aq_sp_Aq349
PF13523.7,1,1,1
PF13527.8,0,1,1
PF14542.7,1,1,1
PF03767.15,0,1,0
PF12689.8,0,1,1
PF00330.21,1,1,1
PF06434.14,1,1,0
PF11791.9,1,1,0
PF00694.20,1,1,1
PF01648.21,1,1,1
PF04336.13,1,1,1
PF08545.11,1,1,1
PF08541.11,1,1,1
PF00873.20,1,1,1
PF01842.26,1,1,1
PF00022.20,1,1,1
PF10000.10,1,1,1
PF13291.7,1,1,1
PF13840.7,1,1,1
PF01643.18,1,1,1
PF00441.25,1,1,1
PF08028.12,1,1,1
PF02770.20,1,1,1
PF02771.17,1,1,1
PF01553.22,1,1,1
PF00698.22,1,1,1
PF01757.23,1,1,1
PF02805.17,1,1,0
PF03352.14,1,1,1
PF00709.22,1,1,1
PF08240.13,1,1,1
PF00106.26,1,1,1
PF13561.7,1,1,1
PF00107.27,1,1,1
PF13602.7,1,1,1
PF00406.23,1,1,1
PF05221.18,1,1,1
PF00670.22,1,1,1
PF00578.22,1,1,1
PF13911.7,0,1,0
PF08327.12,1,1,1
PF01594.17,1,1,1
PF01808.19,1,1,1
PF04548.17,1,1,1
PF01987.18,1,1,1
PF00731.21,1,1,1
PF00586.25,1,1,1
PF02769.23,1,1,1
PF00490.22,1,1,1
PF01262.22,1,1,1
PF05222.16,1,1,1
PF00842.22,1,1,1
PF01168.21,1,1,1
PF04326.15,1,1,1
PF00171.23,1,1,1
PF01263.21,1,1,1
PF00248.22,1,1,1
PF02738.19,1,1,1
PF13372.7,1,1,1
PF04864.14,1,1,1
PF00128.25,1,1,1
PF02806.19,1,1,1
PF10369.10,1,1,1
PF01425.22,1,1,1
PF01520.19,1,1,1
PF02274.18,1,1,1
PF01979.21,1,1,1
PF04909.15,1,1,1
PF07969.12,1,1,1
PF00155.22,1,1,1
PF00202.22,1,1,1
PF01063.20,1,1,1
PF00266.20,1,1,1
PF12897.8,0,1,1
PF01593.25,1,1,1
PF00909.22,1,1,1
PF00501.29,1,1,1
PF13193.7,1,1,1
PF14535.7,0,1,1
PF16561.6,1,1,1
PF05195.17,1,1,1
PF12895.8,1,1,1
PF12894.8,0,1,0
PF00023.31,1,1,1
PF12796.8,1,1,1
PF13606.7,1,1,1
PF13637.7,1,1,1
PF13857.7,1,1,1
PF03702.15,1,1,1
PF04715.14,1,1,1
PF08264.14,1,1,1
PF02558.17,1,1,1
PF08546.12,1,1,1
PF02424.16,1,1,1
PF01636.24,1,1,1
PF01261.25,1,1,1
PF02311.20,1,1,1
PF06719.14,1,1,0
PF00025.22,1,1,1
PF00491.22,1,1,1
PF00764.20,1,1,1
PF03485.17,1,1,1
PF17293.3,1,1,0
PF02374.16,1,1,1
PF17886.2,1,1,1
PF03960.16,1,1,1
PF01731.21,1,1,1
PF08328.12,1,1,1
PF13502.7,1,1,1
PF01037.22,1,1,1
PF00733.22,1,1,1
PF00710.21,1,1,1
PF01112.19,0,1,1
PF17763.2,1,1,1
PF05118.16,0,1,1
PF02261.17,1,1,1
PF01177.23,1,1,1
PF13650.7,1,1,1
PF01400.25,1,1,1
PF04952.15,1,1,1
PF11700.9,1,1,1
PF03477.17,1,1,1
PF02222.23,1,1,1
PF08442.11,1,1,1
PF02655.15,1,1,1
PF13535.7,1,1,1
PF13549.7,1,1,1
PF00231.20,1,1,1
PF00119.21,1,1,1
PF00006.26,1,1,1
PF00306.28,1,1,1
PF02874.24,1,1,1
PF00430.19,1,1,1
PF00137.22,1,1,1
PF02823.17,1,1,1
PF06745.14,1,1,1
PF14397.7,1,1,1
PF15632.7,1,1,1
PF14398.7,1,1,1
PF01171.21,1,1,1
PF11583.9,0,1,0
PF05448.13,1,1,1
PF00962.23,1,1,1
PF08451.12,0,1,0
PF02310.20,1,1,1
PF02607.18,1,1,1
PF03483.18,1,1,1
PF03484.16,1,1,1
PF02673.19,1,1,1
PF04519.14,1,1,1
PF00308.19,1,1,1
PF08299.12,1,1,1
PF00216.22,1,1,1
PF02397.17,1,1,1
PF01145.26,1,1,1
PF13421.7,1,1,1
PF07584.12,1,1,1
PF13584.7,1,1,1
PF06968.14,1,1,1
PF01027.21,1,1,1
PF07642.12,1,1,1
PF02028.18,0,1,0
PF01869.21,1,1,1
PF14439.7,0,1,0
PF01062.22,1,1,1
PF00144.25,1,1,1
PF13354.7,1,1,1
PF01212.22,1,1,1
PF13229.7,1,1,1
PF02369.17,0,1,0
PF19078.1,1,1,1
PF13205.7,1,1,1
PF17957.2,1,1,1
PF00351.22,1,1,1
PF02785.20,1,1,1
PF00289.23,1,1,1
PF00364.23,1,1,1
PF13533.7,1,1,1
PF06832.13,1,1,1
PF04940.13,1,1,1
PF17973.2,1,1,1
PF11974.9,1,1,1
PF17972.2,1,1,1
PF17962.2,1,1,1
PF02012.21,1,1,1
PF13088.7,1,1,1
PF04972.18,0,1,1
PF00528.23,1,1,1
PF03099.20,1,1,1
PF05525.14,1,1,1
PF00533.27,1,1,1
PF10079.10,1,1,1
PF04450.13,0,1,1
PF03092.17,0,1,1
PF14399.7,1,1,1
PF17892.2,1,1,1
PF03160.15,1,1,1
PF00188.27,1,1,1
PF02543.16,1,1,1
PF13715.7,1,1,1
PF01039.23,1,1,1
PF13620.7,1,1,1
PF01256.18,1,1,1
PF02559.17,1,1,1
PF14526.7,1,1,1
PF00199.20,0,1,1
PF06628.13,0,1,1
PF01545.22,0,1,1
PF01693.17,1,1,1
PF01656.24,1,1,1
PF02570.16,1,1,1
PF01888.18,1,1,1
PF01890.17,1,1,1
PF11761.9,1,1,1
PF11760.9,1,1,1
PF02571.15,1,1,1
PF06180.12,1,1,1
PF01903.18,1,1,1
PF06452.12,1,1,1
PF16011.6,0,1,0
PF02922.19,1,1,1
PF02839.15,0,1,1
PF14600.7,0,1,1
PF03422.16,1,1,0
PF06564.13,1,1,1
PF00571.29,1,1,1
PF02754.17,1,1,1
PF03150.15,1,1,1
PF01066.22,1,1,1
PF00150.19,1,1,1
PF16036.6,1,1,1
PF02797.16,1,1,1
PF00195.20,1,1,1
PF05257.17,1,1,1
PF03924.14,0,1,1
PF12770.8,1,1,1
PF13290.7,1,1,1
PF01339.18,0,1,0
PF01739.19,0,1,1
PF03705.16,0,1,0
PF03142.16,1,1,1
PF13541.7,1,1,1
PF12740.8,1,1,1
PF02962.16,0,1,1
PF01633.21,0,1,0
PF14592.7,1,1,0
PF00425.19,1,1,1
PF01264.22,1,1,1
PF13585.7,1,1,1
PF02464.18,1,1,1
PF18146.2,1,1,1
PF03600.17,1,1,1
PF00285.22,1,1,1
PF10431.10,1,1,1
PF02617.18,1,1,1
PF02861.21,1,1,1
PF00574.24,1,1,1
PF02353.21,1,1,1
PF02627.21,1,1,1
PF01817.22,1,1,1
PF00027.30,1,1,1
PF00795.23,1,1,1
PF08695.11,1,1,1
PF01121.21,1,1,1
PF02629.20,1,1,1
PF13380.7,1,1,1
PF13727.7,1,1,1
PF01144.24,1,1,1
PF03186.14,1,1,1
PF02514.17,1,1,1
PF02654.16,1,1,1
PF02283.17,1,1,1
PF02492.20,1,1,1
PF07683.15,1,1,1
PF01923.19,1,1,1
PF00135.29,1,1,1
PF02674.17,1,1,1
PF01391.19,1,1,1
PF07484.13,1,1,1
PF03772.17,1,1,1
PF00668.21,1,1,0
PF03601.15,0,1,1
PF03602.16,1,1,1
PF15976.6,0,1,1
PF00127.21,1,1,1
PF01218.19,1,1,1
PF05019.14,1,1,1
PF03471.18,1,1,1
PF13657.7,1,1,1
PF00115.21,1,1,1
PF02628.16,1,1,1
PF00116.21,1,1,1
PF02790.16,1,1,1
PF00510.19,1,1,1
PF03626.15,1,1,1
PF02517.17,1,1,1
PF06206.12,1,1,1
PF00166.22,1,1,1
PF00118.25,1,1,1
PF02786.18,1,1,1
PF02787.20,1,1,1
PF00988.23,1,1,1
PF02537.16,1,1,1
PF02633.15,0,1,0
PF06123.13,1,1,1
PF00325.21,1,1,1
PF00313.23,1,1,1
PF17876.2,1,1,1
PF10627.10,1,1,1
PF10614.10,1,1,1
PF03783.15,1,1,1
PF06418.15,1,1,1
PF01148.21,1,1,1
PF02348.20,1,1,1
PF01467.27,1,1,1
PF02626.16,1,1,1
PF02682.17,1,1,1
PF07883.12,1,1,1
PF05899.13,0,1,1
PF06172.12,1,1,1
PF13621.7,1,1,1
PF13473.7,1,1,1
PF07012.13,1,1,1
PF17783.2,1,1,1
PF03692.16,1,1,1
PF04199.14,1,1,1
PF01053.21,1,1,1
PF01928.22,1,1,1
PF02224.19,1,1,1
PF13189.7,1,1,1
PF14522.7,1,1,1
PF13442.7,1,1,1
PF00034.22,1,1,1
PF14537.7,1,1,1
PF02335.16,0,1,0
PF02085.17,1,1,1
PF01578.21,1,1,1
PF03264.15,0,1,1
PF01654.18,1,1,1
PF02322.16,1,1,1
PF02457.17,1,1,1
PF01219.20,1,1,1
PF00793.21,1,1,1
PF07478.14,1,1,1
PF01820.22,1,1,1
PF05746.16,1,1,1
PF09190.12,1,1,1
PF01266.25,1,1,1
PF05173.15,1,1,1
PF01113.21,1,1,1
PF01678.20,1,1,1
PF02277.18,1,1,1
PF03880.16,1,1,1
PF05258.13,1,1,1
PF00383.24,1,1,1
PF08211.13,1,1,1
PF11969.9,1,1,1
PF06808.13,1,1,1
PF03480.14,1,1,1
PF04290.13,1,1,1
PF01609.22,0,1,1
PF13612.7,0,1,0
PF13751.7,0,1,0
PF13610.7,0,1,0
PF03050.15,0,1,0
PF01610.18,0,1,0
PF00270.30,1,1,1
PF01548.18,1,1,0
PF01041.18,1,1,1
PF04127.16,1,1,1
PF00926.20,1,1,1
PF00701.23,1,1,1
PF00186.20,1,1,1
PF01368.21,1,1,1
PF02272.20,1,1,1
PF06537.12,1,1,1
PF01180.22,1,1,1
PF01220.20,1,1,1
PF01761.21,1,1,1
PF05163.13,1,1,1
PF12867.8,1,1,1
PF00775.22,1,1,1
PF14226.7,1,1,1
PF06491.12,1,1,1
PF05141.13,0,1,1
PF04977.16,1,1,1
PF01965.25,1,1,1
PF13644.7,1,1,1
PF01738.19,1,1,1
PF00885.20,1,1,1
PF04657.14,1,1,0
PF11638.9,1,1,1
PF00772.22,1,1,1
PF10410.10,1,1,1
PF03796.16,1,1,1
PF00226.32,1,1,1
PF01556.19,1,1,1
PF00684.20,1,1,1
PF08713.12,1,1,1
PF01035.21,1,1,1
PF03989.14,1,1,1
PF00204.26,1,1,1
PF00986.22,1,1,1
PF01653.19,1,1,1
PF03120.17,1,1,1
PF03119.17,1,1,1
PF00145.18,1,1,0
PF01119.20,1,1,1
PF00875.19,1,1,1
PF07733.13,1,1,1
PF00712.20,1,1,1
PF02767.17,1,1,1
PF02768.16,1,1,1
PF06144.14,1,1,1
PF13177.7,1,1,1
PF17657.2,1,1,1
PF12169.9,1,1,1
PF00476.21,1,1,1
PF01612.21,1,1,1
PF10108.10,1,1,1
PF02481.16,1,1,1
PF00521.21,1,1,1
PF01712.20,1,1,1
PF07311.13,1,1,1
PF07681.13,1,1,1
PF13564.7,1,1,1
PF00930.22,1,1,1
PF17782.2,1,1,1
PF02635.16,1,1,1
PF07085.13,1,1,1
PF11412.9,1,1,1
PF02683.16,1,1,1
PF00035.27,1,1,1
PF00908.18,1,1,1
PF06245.12,1,1,1
PF06267.13,1,1,1
PF01345.19,1,1,1
PF06764.12,1,1,1
PF06940.12,1,1,1
PF07044.12,1,1,1
PF07063.14,1,1,1
PF07075.12,1,1,1
PF07099.12,1,1,1
PF07308.14,1,1,1
PF07313.13,0,1,1
PF02576.18,1,1,1
PF07394.13,1,1,1
PF07411.13,1,1,1
PF17384.3,1,1,1
PF02577.15,1,1,1
PF07606.12,1,1,1
PF07609.12,1,1,1
PF07610.12,1,1,1
PF07659.12,1,1,1
PF07786.13,1,1,1
PF07920.12,1,1,1
PF08331.11,1,1,1
PF08338.12,1,1,1
PF08340.12,1,1,1
PF08592.12,1,1,0
PF08643.11,1,1,1
PF02622.16,1,1,1
PF08811.12,1,1,1
PF08818.12,1,1,1
PF08907.12,1,1,1
PF08940.12,0,1,0
PF02643.16,1,1,1
PF09154.11,1,1,1
PF09413.11,1,1,1
PF09430.11,1,1,0
PF09630.11,0,1,1
PF09834.10,1,1,1
PF09835.10,1,1,1
PF09837.10,1,1,1
PF09848.10,0,1,0
PF01595.21,1,1,1
PF09891.10,1,1,0
PF09917.10,1,1,1
PF02698.18,0,1,0
PF09949.10,1,1,1
PF09966.10,1,1,1
PF09994.10,1,1,0
PF10021.10,1,1,0
PF10029.10,1,1,1
PF10067.10,1,1,1
PF10084.10,0,1,0
PF10101.10,1,1,1
PF10106.10,0,1,0
PF09722.11,1,1,1
PF09674.11,1,1,1
PF09601.11,1,1,1
PF09365.11,1,1,1
PF10652.10,1,1,1
PF10677.10,1,1,1
PF10728.10,1,1,1
PF03235.15,0,1,0
PF10851.9,1,1,1
PF11026.9,1,1,1
PF11028.9,1,1,1
PF11042.9,1,1,0
PF11387.9,1,1,1
PF10977.9,1,1,1
PF10988.9,1,1,1
PF10990.9,0,1,1
PF11009.9,1,1,1
PF03382.15,1,1,1
PF11013.9,1,1,1
PF11015.9,1,1,1
PF11066.9,1,1,1
PF11199.9,1,1,1
PF11138.9,1,1,1
PF11153.9,1,1,0
PF03445.14,1,1,0
PF10335.10,1,1,0
PF03625.15,1,1,1
PF11276.9,1,1,1
PF11288.9,0,1,0
PF11297.9,1,1,1
PF11306.9,1,1,1
PF11307.9,1,1,1
PF11325.9,1,1,1
PF11335.9,0,1,1
PF11680.9,1,1,1
PF11738.9,1,1,1
PF11818.9,1,1,1
PF11821.9,1,1,1
PF11827.9,1,1,1
PF11950.9,1,1,1
PF11954.9,1,1,1
PF11958.9,0,1,1
PF03993.13,1,1,1
PF12034.9,1,1,1
PF12040.9,1,1,1
PF04007.13,0,1,1
PF12094.9,0,1,1
PF12412.9,1,1,1
PF04018.14,1,1,1
PF12458.9,1,1,0
PF12481.9,1,1,1
PF12725.8,1,1,1
PF12823.8,0,1,0
PF12864.8,1,1,1
PF12968.8,1,1,0
PF12969.8,1,1,1
PF12970.8,1,1,1
PF04074.13,1,1,0
PF13026.7,1,1,0
PF04087.15,1,1,1
PF13031.7,0,1,0
PF04134.13,1,1,1
PF13163.7,1,1,1
PF13274.7,0,1,0
PF13448.7,1,1,1
PF13567.7,1,1,1
PF13598.7,1,1,1
PF13600.7,1,1,1
PF13689.7,1,1,1
PF13709.7,1,1,1
PF13732.7,1,1,1
PF13779.7,1,1,0
PF04235.13,1,1,1
PF13852.7,1,1,1
PF10670.10,0,1,1
PF13858.7,1,1,1
PF04238.13,1,1,1
PF13875.7,1,1,1
PF13937.7,1,1,0
PF04241.16,1,1,1
PF14053.7,0,1,0
PF14059.7,1,1,1
PF14060.7,1,1,1
PF14063.7,1,1,1
PF14080.7,0,1,0
PF14086.7,0,1,1
PF14092.7,1,1,1
PF14093.7,1,1,1
PF14094.7,0,1,1
PF14107.7,1,1,0
PF14114.7,1,1,1
PF14123.7,1,1,1
PF14124.7,1,1,1
PF14125.7,1,1,1
PF14126.7,1,1,1
PF14127.7,1,1,1
PF14129.7,1,1,1
PF14134.7,1,1,1
PF14135.7,0,1,1
PF14248.7,0,1,1
PF14257.7,1,1,1
PF14258.7,1,1,1
PF14280.7,0,1,0
PF14289.7,1,1,1
PF14298.7,1,1,1
PF14300.7,0,1,0
PF14329.7,1,1,1
PF14534.7,1,1,1
PF14539.7,1,1,1
PF14902.7,1,1,1
PF15418.7,1,1,1
PF16118.6,1,1,1
PF16119.6,1,1,1
PF16125.6,1,1,1
PF16132.6,1,1,0
PF16138.6,1,1,1
PF16148.6,1,1,1
PF09685.11,1,1,1
PF16169.6,1,1,1
PF16267.6,1,1,1
PF04359.15,1,1,1
PF16286.6,0,1,0
PF16313.6,1,1,1
PF16338.6,1,1,1
PF16344.6,1,1,1
PF16347.6,0,1,1
PF16401.6,0,1,1
PF18099.2,1,1,0
PF16403.6,1,1,1
PF16410.6,1,1,1
PF16473.6,1,1,1
PF16871.6,0,1,1
PF17116.6,1,1,1
PF17137.5,1,1,1
PF17148.5,1,1,1
PF17162.5,1,1,1
PF04379.15,1,1,1
PF04480.13,1,1,1
PF18127.2,1,1,1
PF18347.2,1,1,1
PF18899.1,1,1,1
PF18935.1,1,1,1
PF18936.1,1,1,1
PF18939.1,1,1,1
PF18942.1,1,1,1
PF18950.1,1,1,1
PF18958.1,0,1,1
PF18967.1,1,1,1
PF18976.1,0,1,0
PF18990.1,1,1,1
PF01882.19,1,1,1
PF01904.19,1,1,1
PF05598.12,0,1,0
PF05610.12,1,1,1
PF05656.15,1,1,1
PF05684.13,1,1,1
PF05872.13,1,1,1
PF01935.18,1,1,1
PF05960.12,1,1,1
PF06078.12,1,1,1
PF06170.13,0,1,0
PF01207.18,1,1,1
PF00692.20,1,1,1
PF08761.12,0,1,0
PF13292.7,1,1,1
PF00350.24,1,1,1
PF00676.21,1,1,1
PF02817.18,1,1,1
PF00892.21,1,1,1
PF00378.21,1,1,1
PF16113.6,1,1,1
PF00679.25,1,1,1
PF14492.7,1,1,1
PF03764.19,1,1,1
PF01132.21,1,1,1
PF08207.13,1,1,1
PF00889.20,1,1,1
PF07264.12,1,1,1
PF01176.20,1,1,1
PF00208.22,1,1,1
PF02812.19,1,1,1
PF09285.12,1,1,1
PF04231.14,1,1,1
PF04493.15,0,1,0
PF01223.24,1,1,1
PF00113.23,1,1,1
PF03952.17,1,1,1
PF12241.9,1,1,1
PF01370.22,1,1,1
PF14897.7,1,1,1
PF00275.21,1,1,1
PF16203.6,0,1,1
PF05139.15,0,1,1
PF00756.21,1,1,1
PF01012.22,1,1,1
PF00766.20,1,1,1
PF06277.12,1,1,1
PF02472.17,1,1,1
PF02601.16,0,1,0
PF03372.24,1,1,1
PF03807.18,1,1,1
PF00754.26,1,1,1
PF01557.19,1,1,1
PF09298.12,1,1,1
PF18288.2,0,1,1
PF07977.14,1,1,1
PF02913.20,1,1,1
PF00890.25,1,1,1
PF01494.20,1,1,1
PF01565.24,1,1,1
PF00970.25,1,1,1
PF03441.15,1,1,1
PF12831.8,1,1,1
PF06574.13,1,1,1
PF08392.13,1,1,1
PF02469.23,1,1,1
PF00487.25,1,1,1
PF03405.15,1,1,1
PF04116.14,1,1,1
PF00316.21,1,1,1
PF18913.1,1,1,1
PF10862.9,0,1,0
PF03147.15,1,1,1
PF00465.20,1,1,1
PF13685.7,1,1,1
PF01521.21,1,1,1
PF01032.19,1,1,1
PF04773.14,1,1,1
PF02388.17,1,1,1
PF04339.13,1,1,1
PF04023.15,1,1,1
PF07664.13,1,1,1
PF02421.19,1,1,1
PF00111.28,1,1,1
PF01799.21,1,1,1
PF13085.7,1,1,1
PF00037.28,1,1,1
PF13237.7,1,1,1
PF13247.7,1,1,1
PF13353.7,1,1,1
PF13394.7,1,1,1
PF13484.7,1,1,1
PF13534.7,1,1,1
PF12797.8,1,1,1
PF14691.7,1,1,1
PF14697.7,1,1,1
PF12800.8,1,1,0
PF12837.8,1,1,1
PF12838.8,1,1,1
PF13183.7,1,1,1
PF13187.7,1,1,1
PF00142.19,1,1,1
PF00210.25,1,1,1
PF00762.20,1,1,1
PF01883.20,1,1,1
PF01325.20,1,1,1
PF02742.16,1,1,1
PF01839.24,1,1,1
PF18072.2,1,1,1
PF18076.2,0,1,1
PF05013.13,0,1,1
PF03781.17,1,1,1
PF06276.13,1,1,1
PF02661.19,0,1,0
PF00254.29,1,1,1
PF01613.19,1,1,1
PF00258.26,1,1,1
PF02525.18,1,1,1
PF01687.18,1,1,1
PF02441.20,1,1,1
PF18998.1,0,1,1
PF04205.15,1,1,1
PF01070.19,1,1,1
PF03358.16,1,1,1
PF00743.20,1,1,1
PF00041.22,1,1,1
PF14310.7,1,1,1
PF16893.6,1,1,1
PF13287.7,1,1,1
PF02152.19,1,1,1
PF02911.19,1,1,1
PF00551.20,1,1,1
PF08445.11,1,1,1
PF03881.15,1,1,1
PF03959.14,1,1,1
PF14450.7,1,1,1
PF06480.16,0,1,1
PF13491.7,1,1,1
PF17854.2,1,1,1
PF09397.11,1,1,1
PF01580.19,1,1,1
PF01098.20,1,1,1
PF02687.22,1,1,1
PF18075.2,1,1,1
PF12327.9,1,1,1
PF10415.10,1,1,1
PF01475.20,1,1,1
PF01116.21,1,1,1
PF02938.15,1,1,1
PF01590.27,1,1,1
PF13185.7,1,1,1
PF13975.7,1,1,1
PF10509.10,1,1,1
PF13802.7,1,1,1
PF01071.20,1,1,1
PF02843.17,1,1,1
PF02844.16,1,1,1
PF00117.29,1,1,1
PF00310.22,1,1,1
PF07685.15,1,1,1
PF13230.7,1,1,1
PF13507.7,1,1,1
PF13522.7,1,1,1
PF13537.7,1,1,1
PF07670.15,1,1,1
PF04572.13,0,1,0
PF01597.20,1,1,1
PF01571.22,1,1,1
PF08669.12,1,1,1
PF02347.17,1,1,1
PF03009.18,1,1,1
PF16363.6,1,1,1
PF00196.20,1,1,1
PF01408.23,1,1,1
PF02894.18,1,1,1
PF17829.2,1,1,0
PF03321.14,1,1,1
PF16369.6,0,1,0
PF02638.16,0,1,0
PF14871.7,1,1,1
PF08544.14,1,1,1
PF00288.27,1,1,1
PF01134.23,1,1,1
PF13932.7,1,1,1
PF02527.16,1,1,1
PF08388.12,1,1,0
PF01541.25,1,1,1
PF14109.7,1,1,1
PF12080.9,1,1,1
PF12081.9,1,1,1
PF00120.25,1,1,1
PF18318.2,1,1,1
PF03951.20,1,1,1
PF00042.23,1,1,0
PF01182.21,1,1,1
PF04960.16,1,1,1
PF00462.25,0,1,0
PF00745.21,1,1,1
PF05201.16,1,1,1
PF05096.13,1,1,1
PF01645.18,1,1,1
PF04898.15,1,1,1
PF13488.7,1,1,1
PF13441.7,1,1,1
PF14845.7,0,1,1
PF00534.21,1,1,1
PF00535.27,1,1,1
PF00591.22,1,1,1
PF00953.22,1,1,1
PF04413.17,1,1,1
PF02885.18,1,1,1
PF00722.22,1,1,0
PF00704.29,1,1,1
PF00182.20,0,1,1
PF00728.23,0,1,1
PF02838.16,0,1,1
PF01183.21,0,1,1
PF02836.18,1,1,1
PF00933.22,1,1,1
PF01055.27,1,1,1
PF01915.23,1,1,1
PF16483.6,1,1,0
PF03633.16,1,1,1
PF03632.16,1,1,1
PF03636.16,1,1,1
PF07971.13,0,1,1
PF17678.2,0,1,1
PF16317.6,0,1,1
PF10111.10,1,1,1
PF13641.7,1,1,1
PF13506.7,1,1,1
PF03033.21,1,1,1
PF13439.7,1,1,1
PF08323.12,1,1,1
PF02709.15,1,1,0
PF01075.18,1,1,1
PF13524.7,1,1,1
PF13692.7,1,1,1
PF13632.7,1,1,1
PF13477.7,1,1,1
PF13579.7,1,1,1
PF04101.17,1,1,1
PF14307.7,0,1,1
PF03808.14,0,1,0
PF00903.26,1,1,1
PF12681.8,1,1,1
PF13468.7,1,1,1
PF13669.7,1,1,1
PF14696.7,1,1,1
PF18029.2,0,1,1
PF04488.16,0,1,0
PF00958.23,1,1,1
PF12746.8,0,1,0
PF00392.22,1,1,1
PF13807.7,1,1,1
PF04965.15,1,1,1
PF02800.21,1,1,1
PF00044.25,1,1,1
PF01272.20,1,1,1
PF03449.16,1,1,1
PF04229.15,1,1,1
PF01025.20,1,1,1
PF08885.12,1,1,1
PF02955.17,1,1,1
PF00255.20,1,1,0
PF12437.9,1,1,1
PF13417.7,0,1,0
PF16360.6,1,1,1
PF13167.7,1,1,1
PF01018.23,1,1,1
PF00925.21,1,1,1
PF01227.23,1,1,1
PF00009.28,1,1,1
PF03144.26,1,1,1
PF03143.18,1,1,1
PF04670.13,1,1,1
PF00211.21,1,1,1
PF00625.22,1,1,1
PF01493.20,1,1,1
PF14237.7,1,1,1
PF06445.16,1,1,1
PF01019.22,1,1,1
PF03883.15,1,1,1
PF12710.8,1,1,1
PF13419.7,1,1,1
PF03928.15,1,1,1
PF02183.19,0,1,0
PF01725.17,1,1,1
PF02518.27,1,1,1
PF13581.7,1,1,1
PF13589.7,1,1,1
PF14501.7,1,1,1
PF01966.23,1,1,1
PF14701.7,1,1,1
PF08668.13,0,1,0
PF13328.7,1,1,1
PF13646.7,1,1,1
PF00271.32,1,1,1
PF11408.9,1,1,1
PF02602.16,1,1,1
PF01814.24,0,1,1
PF05168.15,1,1,1
PF18735.2,0,1,0
PF00132.25,1,1,1
PF14602.7,1,1,1
PF04209.14,1,1,1
PF03129.21,1,1,1
PF00633.24,1,1,1
PF00730.26,1,1,1
PF12826.8,1,1,1
PF12836.8,1,1,1
PF14520.7,1,1,1
PF14579.7,1,1,1
PF14635.7,1,1,1
PF17674.2,1,1,1
PF03486.15,1,1,1
PF09907.10,0,1,0
PF07804.13,1,1,1
PF01634.19,1,1,1
PF08029.12,1,1,1
PF00512.26,1,1,1
PF07568.13,0,1,1
PF07730.14,1,1,1
PF00815.21,1,1,1
PF00850.20,1,1,1
PF00977.22,1,1,1
PF06580.14,1,1,1
PF00300.23,1,1,1
PF01230.24,1,1,1
PF00529.21,1,1,1
PF12700.8,0,1,0
PF13437.7,1,1,1
PF16576.6,1,1,1
PF16572.6,1,1,0
PF00403.27,1,1,1
PF00368.19,1,1,1
PF00682.20,1,1,1
