index,Aq_sp_Aq107,Aq_sp_Aq135,Aq_sp_Aq349
K07146,1,1,1
K03553,1,1,1
K01867,1,1,1
K01889,1,1,1
K01673,1,1,1
K01810,1,1,1
K19304,1,1,1
K00457,1,1,1
K03703,1,1,1
K05844,1,1,1
K01934,1,1,1
K01870,1,1,1
K13566,1,1,1
K01880,1,1,1
K01142,1,1,1
K22187,1,1,1
K00057,1,1,1
K01011,1,1,1
K01207,1,1,1
K07126,0,1,0
K22719,1,1,1
K01520,1,1,1
K02115,1,1,1
K02113,1,1,1
K02109,1,1,1
K03831,1,1,1
K07042,1,0,1
K00496,1,0,1
K03665,1,0,0
K01805,1,0,0
K05499,1,0,0
K05349,1,0,0
K07694,1,0,0
K00453,1,0,0
K11641,1,0,1
K01083,1,0,0
K21147,1,0,1
K09811,1,0,0
K01866,1,0,1
K07636,1,0,1
K03439,1,0,0
K07443,1,0,1
K03593,1,0,0
K00285,1,0,1
K12658,1,0,1
K02495,1,0,1
K02860,1,0,1
K15460,1,0,1
K01126,1,0,1
K05770,1,0,1
K06178,1,0,0
K19647,1,0,0
K03783,1,0,1
K03307,1,0,1
K07788,1,0,1
K12340,1,0,1
K11354,1,0,0
K05895,1,0,0
K02615,1,0,0
K03453,1,0,1
K15555,1,0,0
K14415,1,0,1
K03316,1,0,1
K00158,1,0,0
K05396,1,0,0
K01845,1,0,1
K03801,1,0,1
K03470,1,0,1
K05799,1,0,0
K03116,1,0,0
K18431,1,0,1
K01057,1,0,0
K18788,1,0,0
K18430,1,0,1
K03606,1,0,0
K04042,1,0,1
K16066,1,0,1
K02546,1,0,0
K09810,1,0,1
K11754,1,0,0
K16124,1,0,0
K15667,1,0,0
K01779,1,0,0
K23752,1,0,0
K06159,1,0,0
K04780,1,0,0
K12945,1,0,0
K16011,1,0,1
K22605,1,0,1
K19889,1,0,0
K12941,1,0,0
K07734,1,0,0
K08723,1,0,1
K02950,1,0,1
K02906,1,0,1
K02961,1,0,0
K02895,1,0,0
K11068,1,0,0
K07444,1,0,1
K03215,1,0,1
K00819,1,0,1
K04487,1,0,1
K18682,1,0,1
K11443,1,0,1
K06876,1,0,0
K03671,1,0,1
K10806,1,0,0
K14257,1,0,0
K01734,1,0,0
K03782,1,0,1
K18907,1,0,0
K14392,1,0,0
K10715,1,0,0
K07152,1,0,0
K08997,1,0,0
K12748,1,0,0
K08325,1,0,0
K23514,1,0,1
K21839,1,0,0
K02372,1,0,0
K09858,1,0,0
K19271,1,0,1
K07222,1,0,1
K00359,1,0,0
K06156,1,0,0
K08296,1,0,1
K21757,1,0,0
K01479,1,0,0
K00344,1,0,1
K01692,1,0,1
K20143,1,0,0
K20035,1,0,0
K05591,1,0,0
K02619,1,0,1
K10682,1,0,1
K02454,1,0,0
K04063,1,0,0
K03585,1,0,1
K18139,1,0,0
K00118,1,0,0
K23107,1,0,0
K07460,1,0,1
K00974,1,0,0
K20968,1,0,0
K23257,1,0,0
K20680,1,0,0
K16693,1,0,0
K17248,1,0,1
K20679,1,0,0
K21363,1,0,0
K02935,1,0,1
K02575,1,0,0
K11952,1,0,0
K15579,1,0,0
K11953,1,0,0
K03635,1,0,1
K03636,1,0,0
K03752,1,0,1
K03750,1,0,1
K23124,1,0,0
K02013,1,0,0
K07693,1,0,0
K01619,1,0,1
K11250,1,0,1
K17686,1,0,1
K03778,1,0,1
K07112,1,0,1
K06131,1,0,1
K03284,1,0,0
K01916,1,0,1
K07689,1,0,0
K07560,1,0,1
K05350,1,0,1
K10764,1,0,0
K03522,1,0,0
K13602,1,0,0
K15907,1,0,1
K02275,1,0,0
K03798,1,0,0
K09697,1,0,1
K19784,1,0,0
K11635,1,0,0
K15784,1,0,0
K03333,1,0,0
K01812,1,0,0
K15726,1,0,0
K06148,1,0,0
K05837,1,0,1
K02099,1,0,0
K03711,1,0,0
K01737,1,0,0
K07282,1,0,0
K22318,1,0,1
K16089,1,0,0
K21053,1,0,1
K20438,1,0,0
K00209,1,0,0
K13995,1,0,0
K01218,1,0,0
K07017,1,0,1
K22934,1,0,0
K08307,1,0,0
K12713,1,0,0
K00860,1,0,0
K04034,1,0,0
K01625,1,0,0
K00874,1,0,0
K03366,1,0,0
K08191,1,0,0
K20525,1,0,0
K20927,1,0,0
K03592,1,0,0
K01267,1,0,0
K12972,1,0,0
K00965,1,0,1
K11690,1,0,0
K01686,1,0,0
K01055,1,0,0
K03687,1,0,1
K03651,1,0,1
K06911,1,0,1
K01497,1,0,0
K22136,1,0,1
K11720,1,0,1
K00839,1,0,0
K21430,1,0,1
K00362,1,0,0
K00376,0,0,1
K00646,0,0,1
K15337,0,0,1
K15328,0,0,1
K15312,0,0,1
K15311,0,0,1
K04127,0,0,1
K08587,0,0,1
K11936,0,0,1
K09994,0,0,1
K07710,0,0,1
K02111,0,0,1
K10011,0,0,1
K19997,0,0,1
K15237,0,0,1
K18429,0,0,1
K02341,0,0,1
K21574,0,0,1
K22309,0,0,1
K03490,0,0,1
K18981,0,0,1
K09681,0,0,1
K07576,0,0,1
K05516,0,0,1
K01512,0,0,1
K07240,0,0,1
K00077,0,0,1
K07757,0,0,1
K02554,0,0,1
K01785,0,0,1
K03931,0,0,1
K23072,0,0,1
K01854,0,0,1
K16870,0,0,1
K06179,0,0,1
K01829,0,0,1
K15721,0,0,1
K21272,0,0,1
K00662,0,0,1
K00661,0,0,1
K21900,0,0,1
K00887,0,0,1
K00003,0,0,1
K11921,0,0,1
K08224,0,0,1
K06607,0,0,1
K00046,0,0,1
K02854,0,0,1
K01476,0,0,1
K02687,0,0,1
K01271,0,0,1
K01777,0,0,1
K19742,0,0,1
K20992,0,0,1
K12253,0,0,1
K01462,0,0,1
K19888,0,0,1
K16839,0,0,1
K00351,0,0,1
K13670,0,0,1
K02805,0,0,1
K00640,0,0,1
K22430,0,0,1
K01502,0,0,1
K07789,0,0,1
K07684,0,0,1
K01077,0,0,1
K18785,0,0,1
K00847,0,0,1
K04564,0,0,1
K20866,0,0,1
K01439,0,0,1
K07799,0,0,1
K20757,0,0,1
K21721,0,0,1
K07666,0,0,1
K00596,0,0,1
K03427,0,0,1
K07303,0,0,1
K03827,0,0,1
K05835,0,0,1
K04748,0,0,1
K05714,0,0,1
K00123,0,0,1
K02379,0,0,1
K01938,0,0,1
K01751,0,0,1
K00116,0,0,1
K07275,0,0,1
